"REQUIREMENT_ID","NORMATIVE_TEXT","NORMATIVE_SOURCE","CURRENT_STATUS","SOURCE_EVIDENCE","TEST_EVIDENCE","RUNTIME_REACHABILITY","EXTERNAL_GATE","SOURCE_SOLVABLE","SOURCE_GAP","VALIDATION_GAP","PRIMARY_DOMAIN","DEPENDENCIES","WRITER"
"PCA-DATA-014","docs\architecture\10_DATA_MODEL_LOCAL_STORAGE.md:130 **PCA-DATA-014** No transient/in-flight data class in this section may be promoted to durable central-service storage without a doc 00 Section 9 conflict entry — ""just cache it a bit longer for reliability"" is exactly the kind of scope creep Section 2's PCA-DATA-011 boundary exists to prevent, and this document calls it out explicitly here as the most likely place such creep would first appear (a relay operator under load reaching for ""let's just keep queued messages longer""). || docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:19 | PCA-DATA-014 | Normative text in 10_DATA_MODEL_LOCAL_STORAGE.md | 10_DATA_MODEL_LOCAL_STORAGE.md | 10_DATA_MODEL_LOCAL_STORAGE | As stated by source / capability matrix | Defined; platform limits explicit where applicable | PCA architecture owner | Relevant PCA programme phase | T-DATA-014 / architecture-to-implementation | Implemented behaviour satisfies cited normative statement and documented limitation | See doc 31 where applicable | DEFINED; IMPLEMENTATION TEST PENDING |","docs\architecture\10_DATA_MODEL_LOCAL_STORAGE.md:130; docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:19","NOT_APPLICABLE","","","NOT_APPLICABLE","","NO_OR_NOT_APPLICABLE","","OPEN_OR_PARTIAL","PCA-0","","Coordinator"
"PCA-DATA-020","docs\architecture\11_DATA_RETENTION_DELETION.md:46 **PCA-DATA-020** Retention deletion (Section 5) and the ""MUST NOT delete"" list in Section 3.2 are enforced by the deletion algorithm's entity scope (Section 5 step 2) targeting only Section 3.1's entity classes — this is a scope restriction on *which tables the deletion job is allowed to touch*, not a per-record exception list, so the two categories cannot be accidentally conflated by a future implementation change to a single entity's fields. || docs\architecture\11_DATA_RETENTION_DELETION.md:63 2. **Select records** older than the entity's retention boundary, scoped strictly to Section 3.1's entity classes (PCA-DATA-020) — the selection query MUST NOT be capable of matching a Section 3.2 entity. || docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:20 | PCA-DATA-020 | Normative text in 11_DATA_RETENTION_DELETION.md | 11_DATA_RETENTION_DELETION.md | 11_DATA_RETENTION_DELETION | As stated by source / capability matrix | Defined; platform limits explicit where applicable | PCA architecture owner | Relevant PCA programme phase | T-DATA-020 / architecture-to-implementation | Implemented behaviour satisfies cited normative statement and documented limitation | See doc 31 where applicable | DEFINED; IMPLEMENTATION TEST PENDING |","docs\architecture\11_DATA_RETENTION_DELETION.md:46; docs\architecture\11_DATA_RETENTION_DELETION.md:63; docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:20","SOURCE_COMPLETE","backend/src/retention/deletionStateMachine.ts; backend/src/retention/engine.ts; android/app/src/main/java/org/pca/app/persistence/retention/RetentionEngine.kt; backend/src/retention/types.ts; backend/src/retention/engine.ts","backend/test/retention/deletionStateMachine.test.mjs; backend/test/retention/engine.test.mjs; android/app/src/test/java/org/pca/app/persistence/RetentionEngineTest.kt; backend/test/retention/engine.test.mjs","UNRESOLVED","","CANDIDATE","P23-Writer15B (2026-08-24), independently verified by direct source read on both platforms: RetentionEngine.kt runGeneralCycle is deliberately scoped to Section 3.1 entity classes only (its own doc comment cites PCA-DATA-020 by name) and never touches TamperEventEntity/ParentActionAuditEntity, handled by the structurally separate runAuditFloorCycle; backend/src/retention/types.ts enforces the identical restriction at the type level (RetentionEntityClass has no member for any Section 3.2-protected entity, so planPurge in engine.ts is structurally incapable of referencing them). This is a scope restriction enforced by construction on both platforms, not a per-record exception list, matching the normative text exactly.","OPEN_OR_PARTIAL","PCA-12","","Coordinator"
"PCA-DATA-021","docs\architecture\11_DATA_RETENTION_DELETION.md:50 **PCA-DATA-021** `ParentActionAudit` and `TamperEvent` records are retained for a minimum of the family's currently-configured general activity retention window **or 12 months, whichever is longer**, and are only deleted earlier than that floor via Section 6's family-removal flow (never via ordinary retention cycling) or an explicit separate audit-retention control if the family chooses to shorten it (`REQUIRES_FURTHER_OWNER_DECISION` — whether audit-trail retention should be independently paren || docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:21 | PCA-DATA-021 | Normative text in 11_DATA_RETENTION_DELETION.md | 11_DATA_RETENTION_DELETION.md | 11_DATA_RETENTION_DELETION | As stated by source / capability matrix | Defined; platform limits explicit where applicable | PCA architecture owner | Relevant PCA programme phase | T-DATA-021 / architecture-to-implementation | Implemented behaviour satisfies cited normative statement and documented limitation | See doc 31 where applicable | DEFINED; IMPLEMENTATION TEST PENDING |","docs\architecture\11_DATA_RETENTION_DELETION.md:50; docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:21","SOURCE_COMPLETE","android/app/src/main/java/org/pca/app/persistence/entity/ParentActionAuditEntity.kt; android/app/src/main/java/org/pca/app/persistence/entity/TamperEventEntity.kt; android/app/src/main/java/org/pca/app/persistence/dao/ParentActionAuditDao.kt; android/app/src/main/java/org/pca/app/persistence/dao/TamperEventDao.kt; android/app/src/main/java/org/pca/app/persistence/retention/RetentionEngine.kt","android/app/src/test/java/org/pca/app/persistence/RetentionEngineTest.kt","UNRESOLVED","","CANDIDATE","The Android local database persists parent-action audit and tamper rows with a distinct longer audit floor. General activity retention never targets either table; the separate transactional audit-floor cycle deletes only rows older than the configured twelve-month floor and receipts each deletion category.","OPEN_OR_PARTIAL","PCA-12;PCA-13","","Coordinator"
"PCA-DATA-022","docs\architecture\11_DATA_RETENTION_DELETION.md:56 **PCA-DATA-022** The child device MUST reject any `Policy.locationPolicy.retentionPolicy` value received via a signed envelope that is longer than that policy's general window. This semantic verification occurs on-device; a malformed policy is not silently clamped or partially applied. || docs\architecture\11_DATA_RETENTION_DELETION.md:151 | Location retention policy value wider than general window | Client-side semantic validation (PCA-DATA-022) | Reject whole envelope, retain last valid policy, and raise anomaly where appropriate | || docs\architecture\11_DATA_RETENTION_DELETION.md:181 | PCA-DEC-024 | Handling of an out-of-bounds location window | Reject whole envelope and retain last-valid policy | Rejection is now the architecture baseline (PCA-DATA-022); no unresolved implementation choice remains | RESOLVED |","docs\architecture\11_DATA_RETENTION_DELETION.md:56; docs\architecture\11_DATA_RETENTION_DELETION.md:151; docs\architecture\11_DATA_RETENTION_DELETION.md:181; docs\architecture\11_DATA_RETENTION_DELETION.md:197; docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:22","SOURCE_COMPLETE_EXTERNAL_GATE","backend/src/familyenvelope/policy.ts; backend/src/retention/policy.ts (validateRetentionPolicy rejects out-of-bounds location retention); android/app/src/main/java/org/pca/app/persistence/retention/RetentionCutoffCalculator.kt; android/app/src/main/java/org/pca/app/persistence/retention/RetentionEngine.kt; android/app/src/main/java/org/pca/app/persistence/export/AuditRecordExportService.kt; android/app/src/main/java/org/pca/app/persistence/export/LocalRoomFamilyExportDataSource.kt","backend/test/retention/*.test.mjs; backend/test/familyenvelope/policy.test.mjs; android/app/src/test/java/org/pca/app/persistence/retention/RetentionCutoffCalculatorTest.kt","UNRESOLVED","PRODUCTION_CRYPTO_SUITE","CANDIDATE","P23-Writer15B (2026-08-24), independently verified by direct source read: RetentionCutoffCalculator.isLocationRetentionAllowed(generalPolicy, locationPolicy) is real, pure, directly tested (a location window may never exceed the general window), and reused as a hard require() guard inside RetentionEngine.runGeneralCycle, AuditRecordExportService, and LocalRoomFamilyExportDataSource -- the rejection semantic is real, on-device, and consistently enforced everywhere retention policy is consumed. RetentionEngine.kt's own doc comment states it receives already-resolved retention parameters and does not itself parse signed Policy envelopes; no dedicated caller validating an incoming signed locationPolicy envelope at receipt time was found in current source, consistent with no live signed-envelope delivery transport existing yet on this platform (PRODUCTION_CRYPTO_SUITE) -- there is currently no live path that receives such an envelope at all for the rejection to intercept in production, even though the rejection logic itself is real and tested.","OPEN_OR_PARTIAL","PCA-12;PCA-11","","Coordinator"
"PCA-DATA-023","docs\architecture\11_DATA_RETENTION_DELETION.md:72 **PCA-DATA-023** Retention cut-off computation uses the **event's own timestamp** (e.g. `WebVisit.timestamp`, `UsageSession.startedAt`) compared against **wall-clock calendar time** at evaluation time, using calendar-accurate month/day arithmetic (a ""1 month"" window from a March 31 evaluation resolves to the correct prior-month boundary per platform calendar libraries, not a naive `30 * 86400` seconds approximation) — this avoids retention silently drifting shorter or longer than the parent's se || docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:23 | PCA-DATA-023 | Normative text in 11_DATA_RETENTION_DELETION.md | 11_DATA_RETENTION_DELETION.md | 11_DATA_RETENTION_DELETION | As stated by source / capability matrix | Defined; platform limits explicit where applicable | PCA architecture owner | Relevant PCA programme phase | T-DATA-023 / architecture-to-implementation | Implemented behaviour satisfies cited normative statement and documented limitation | See doc 31 where applicable | DEFINED; IMPLEMENTATION TEST PENDING |","docs\architecture\11_DATA_RETENTION_DELETION.md:72; docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:23","SOURCE_COMPLETE","backend/src/retention/calendar.ts (calendar-accurate month/day arithmetic, not naive 30*86400s)","backend/test/retention/calendar.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-12","","Coordinator"
"PCA-DATA-024","docs\architecture\11_DATA_RETENTION_DELETION.md:80 **PCA-DATA-024** The deletion algorithm (Section 5) runs against **whatever store is locally reachable** — a child device that has been offline for longer than its retention window still runs its own local deletion cycle on next app-foreground/maintenance-window opportunity using its own local clock, and does not wait for a server-issued ""please delete now"" signal (consistent with doc 09 Section 5.2/PCA-SEC-014: PCA infrastructure cannot enforce retention on data it cannot read, so enforcement m || docs\architecture\11_DATA_RETENTION_DELETION.md:159 - Section 5's ""runs locally, on each device's own clock, against its own store"" design (PCA-DATA-024) is the retention-side consequence of doc 09 Section 5.2/PCA-SEC-014: because PCA infrastructure cannot read the data, it structurally cannot be the retention-enforcement point either — this document's algorithm is deliberately client-side for that reason, not merely as an implementation convenience. || docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:24 | PCA-DATA-024 | Normative text in 11_DATA_RETENTION_DELETION.md | 11_DATA_RETENTION_DELETION.md | 11_DATA_RETENTION_DELETION | As stated by source / capability matrix | Defined; platform limits explicit where applicable | PCA architecture owner | Relevant PCA programme phase | T-DATA-024 / architecture-to-implementation | Implemented behaviour satisfies cited normative statement and documented limitation | See doc 31 where applicable | DEFINED; IMPLEMENTATION TEST PENDING |","docs\architecture\11_DATA_RETENTION_DELETION.md:80; docs\architecture\11_DATA_RETENTION_DELETION.md:159; docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:24","SOURCE_COMPLETE","android/app/src/main/java/org/pca/app/persistence/retention/RetentionEngine.kt; android/app/src/main/java/org/pca/app/persistence/retention/RetentionMaintenanceCycle.kt; android/app/src/main/java/org/pca/app/runtime/background/RetentionMaintenanceWorker.kt; android/app/src/main/java/org/pca/app/runtime/background/BackgroundExecutionScheduler.kt; android/app/src/main/java/org/pca/app/runtime/graph/PcaAppGraph.kt; android/app/src/main/java/org/pca/app/persistence/PcaLocalPersistence.kt","android/app/src/test/java/org/pca/app/persistence/retention/RetentionMaintenanceCycleTest.kt; android/app/src/test/java/org/pca/app/runtime/background/RetentionMaintenanceWorkerTest.kt; android/app/src/test/java/org/pca/app/runtime/background/WorkManagerBackgroundExecutionSchedulerTest.kt; android/app/src/test/java/org/pca/app/runtime/graph/PcaAppGraphTest.kt; android/app/src/test/java/org/pca/app/persistence/RetentionEngineTest.kt","NOT_APPLICABLE","","NO_OR_NOT_APPLICABLE","R3 re-derivation (2026-08-21): the prior note reasoned this NOT_APPLICABLE because the backend has no maintenance-window scheduler for data it does not hold -- true, but this requirement is a per-device Android/iOS scheduling concern by its own text, and a repo-wide audit found RetentionEngine (a real, fully-implemented, unit-tested deletion engine) constructed exactly once in production but never actually invoked by anything -- on-device data was never deleted per retention policy. This pass closed that gap for real: a new WorkManagerBackgroundExecutionScheduler.scheduleRetentionMaintenance() periodic job (daily, mirroring the existing usage-ingestion job pattern exactly), a standalone executeRetentionMaintenanceCycle() function unit-tested against a real in-memory Room database (5 tests: real deletion + receipt, null-familyId skip, null-deviceId skip, invalid-scope runCatching absorption, tombstone/audit-floor cycles surviving a general-cycle failure), and PcaAppGraph.start() now schedules it idempotently alongside usage ingestion. Independently re-verified this session via a fresh ./gradlew testDebugUnitTest run: 1218 tests, 0 failures, 0 errors, 1 pre-existing unrelated skip, aggregated directly from the real JUnit XML output.","OPEN_OR_PARTIAL","PCA-12;PCA-11","","Coordinator"
"PCA-DATA-025","docs\architecture\11_DATA_RETENTION_DELETION.md:84 **PCA-DATA-025** When the child device's local deletion cycle removes a record, the parent device's own encrypted replica (doc 10 Section 4's framing note) of that same record is deleted by the parent's independently scheduled local cycle using the same cut-off computation (Section 5.1). The two devices are not required to delete in the same instant: each may be unavailable to its own maintenance scheduler. They MUST converge to the same retained set once both have run a cycle, since both comput || docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:25 | PCA-DATA-025 | Normative text in 11_DATA_RETENTION_DELETION.md | 11_DATA_RETENTION_DELETION.md | 11_DATA_RETENTION_DELETION | As stated by source / capability matrix | Defined; platform limits explicit where applicable | PCA architecture owner | Relevant PCA programme phase | T-DATA-025 / architecture-to-implementation | Implemented behaviour satisfies cited normative statement and documented limitation | See doc 31 where applicable | DEFINED; IMPLEMENTATION TEST PENDING |","docs\architecture\11_DATA_RETENTION_DELETION.md:84; docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:25","PARTIAL","android/app/src/main/java/org/pca/app/persistence/retention/RetentionEngine.kt","android/app/src/test/java/org/pca/app/persistence/RetentionEngineTest.kt (general expiry deletion, audit-floor separation, tombstone pruning, and LATEST_ONLY convergence); android/app/src/test/java/org/pca/app/persistence/retention/RetentionCutoffCalculatorTest.kt (elapsed, calendar-month, timezone, and audit-floor cutoff boundaries)","UNRESOLVED","PRODUCTION_CRYPTO_SECURITY_REVIEW","CANDIDATE","PCA-FINAL-SOURCE-COMPLETION-100 second-audit reconciliation (post Writer63-73 integration, base e50a947). Unchanged since first audit.","OPEN_OR_PARTIAL","PCA-12;PCA-11","","Coordinator"
"PCA-DATA-026","docs\architecture\11_DATA_RETENTION_DELETION.md:90 **PCA-DATA-026** A deleted record leaves, at most, a minimal **tombstone** (record ID + deletion timestamp, no content fields) only where needed to prevent a late-arriving, already-expired sync replica from resurrecting deleted data (Section 5 step 5's ""expire queued replicas"" is the primary defense; a tombstone is the fallback if a replica somehow arrives after local deletion has already run). Tombstones are themselves subject to a short, bounded lifetime (recommended default: no longer than th || docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:26 | PCA-DATA-026 | Normative text in 11_DATA_RETENTION_DELETION.md | 11_DATA_RETENTION_DELETION.md | 11_DATA_RETENTION_DELETION | As stated by source / capability matrix | Defined; platform limits explicit where applicable | PCA architecture owner | Relevant PCA programme phase | T-DATA-026 / architecture-to-implementation | Implemented behaviour satisfies cited normative statement and documented limitation | See doc 31 where applicable | DEFINED; IMPLEMENTATION TEST PENDING | || docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:44 **Genuine new closures this round** (source that did not exist before this programme, not just newly-derived status for pre-existing source): the entire PIN configuration + biometric-gate + removal/disable decision subsystem (`PCA-ADD-ENR-013/014/016/017/018`, previously zero source anywhere, `NOT_STARTED` since the addendum was authored); the 8-state invitation lifecycle (`PCA-ADD-ENR-005/023`, was a 4-state model); QR code + Android App Link enrollment continuation (`PCA-ADD-ENR-002/008`); the","docs\architecture\11_DATA_RETENTION_DELETION.md:90; docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:26; docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:44","SOURCE_COMPLETE","android/app/src/main/java/org/pca/app/persistence/entity/TombstoneRecordEntity.kt + dao/TombstoneRecordDao.kt (new) + retention/DeleteNowCoordinator.kt:35,49,108,113-121 (writes ONE tombstone row -- id + deletion timestamp only -- per deleted top-level identity) + retention/RetentionCutoffCalculator.kt:41-50 (fixed, family-policy-independent 6-month bounded lifetime) + retention/RetentionEngine.kt:50-58 (pruneTombstones, deletes past that cutoff)","android/app/src/test/java/org/pca/app/persistence/retention/ (present)","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-12","","Coordinator"
"PCA-DATA-027","docs\architecture\11_DATA_RETENTION_DELETION.md:101 **PCA-DATA-027** ""Delete now"" triggered on one device (typically a parent device) MUST propagate a signed deletion-instruction envelope (doc 09 Section 4's envelope structure, a new message type distinct from a `policy` push) to the relevant child device(s) so the child-side local store — the actual system of record (doc 05 Section 5) — performs the real deletion, rather than the parent-side ""delete now"" only clearing the parent's own decrypted view while leaving the child device's local vault i || docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:27 | PCA-DATA-027 | Normative text in 11_DATA_RETENTION_DELETION.md | 11_DATA_RETENTION_DELETION.md | 11_DATA_RETENTION_DELETION | As stated by source / capability matrix | Defined; platform limits explicit where applicable | PCA architecture owner | Relevant PCA programme phase | T-DATA-027 / architecture-to-implementation | Implemented behaviour satisfies cited normative statement and documented limitation | See doc 31 where applicable | DEFINED; IMPLEMENTATION TEST PENDING |","docs\architecture\11_DATA_RETENTION_DELETION.md:101; docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:27","PARTIAL","backend/src/retention/deleteNow.ts; backend/src/familyenvelope/types.ts (envelope message types include deletion-instruction alongside policy); backend/src/http/routes/retentionRoutes.ts","backend/test/retention/deleteNow.test.mjs; backend/test/familyenvelope/*.test.mjs","UNRESOLVED","CRYPTO_ACTIVATION","CANDIDATE","PCA-FINAL-SOURCE-COMPLETION-100 second-audit reconciliation (post Writer63-73 integration, base e50a947). Delete-now request/audit is source-complete; actual signed-envelope propagation to the child is blocked by the same production crypto gate as the rest of the envelope pipeline. Runtime reachability: Delete-now intake and idempotent ledger are reachable via retentionRoutes.ts; propagation of the signed deletion-instruction envelope to the child device rides the same familyenvelope/SyncCoordinator relay path that is fail-closed pending crypto review (PCA-SEC-010/017 gate).","OPEN_OR_PARTIAL","PCA-12;PCA-11","","Coordinator"
"PCA-DATA-028","docs\architecture\11_DATA_RETENTION_DELETION.md:115 **PCA-DATA-028** This document does not claim forensic-grade secure erase (guaranteed unrecoverable overwrite of physical storage cells) on flash-based storage (the near-universal case on mobile devices), because wear-leveling and controller-level remapping on modern flash storage mean an OS-level ""delete"" or even an application-level overwrite is not guaranteed to physically overwrite the original cells (`VERIFIED_WITH_LIMITATION` — this is a widely understood property of flash storage generall || docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:28 | PCA-DATA-028 | Normative text in 11_DATA_RETENTION_DELETION.md | 11_DATA_RETENTION_DELETION.md | 11_DATA_RETENTION_DELETION | As stated by source / capability matrix | Defined; platform limits explicit where applicable | PCA architecture owner | Relevant PCA programme phase | T-DATA-028 / architecture-to-implementation | Implemented behaviour satisfies cited normative statement and documented limitation | See doc 31 where applicable | DEFINED; IMPLEMENTATION TEST PENDING |","docs\architecture\11_DATA_RETENTION_DELETION.md:115; docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:28","NOT_APPLICABLE","","","NOT_APPLICABLE","","NO_OR_NOT_APPLICABLE","","OPEN_OR_PARTIAL","PCA-12","","Coordinator"
"PCA-DATA-029","docs\architecture\11_DATA_RETENTION_DELETION.md:123 **PCA-DATA-029** Retention/deletion applies to app-managed child copies, parent replicas, and queued ciphertext. It does not reach a previous encrypted export once placed outside app-managed storage; mark it `EXPORT_EXISTS_EXTERNALLY` and disclose that limitation at creation. Sensitive vault/key material is excluded from platform backup by doc 09 Section 8. If an excluded/legacy backup nevertheless exists, it is `DELETE_PENDING_REMOTE_DEVICE` in the user's backup domain: PCA cannot delete it, an || docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:29 | PCA-DATA-029 | Normative text in 11_DATA_RETENTION_DELETION.md | 11_DATA_RETENTION_DELETION.md | 11_DATA_RETENTION_DELETION | As stated by source / capability matrix | Defined; platform limits explicit where applicable | PCA architecture owner | Relevant PCA programme phase | T-DATA-029 / architecture-to-implementation | Implemented behaviour satisfies cited normative statement and documented limitation | See doc 31 where applicable | DEFINED; IMPLEMENTATION TEST PENDING |","docs\architecture\11_DATA_RETENTION_DELETION.md:123; docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:29","SOURCE_COMPLETE","backend/src/http/routes/retentionRoutes.ts (DELETE_NOW_DISCLOSED_STATE = 'DELETE_PENDING_REMOTE_DEVICE'; EXPORT_CREATION_DISCLOSURE payload on 202/PENDING responses)","backend/test/export/pipeline.test.mjs","CLAIMED_BY_MATRIX","CRYPTO_ACTIVATION","NO_OR_NOT_APPLICABLE","","","PCA-12","","Coordinator"
